fecha;Run Fondo;serie;"1M";"3M";"6M";"1Y";ytd
2023-02-04;9766;APV;-0.21%;-0.21%;-0.21%;-0.21%;-0.21%
2023-02-05;9766;APV;-0.20%;-0.20%;-0.20%;-0.20%;-0.20%
2023-02-06;9766;APV;-0.42%;-0.42%;-0.42%;-0.42%;-0.42%
2023-02-07;9766;APV;-0.39%;-0.39%;-0.39%;-0.39%;-0.39%
2023-02-08;9766;APV;-0.40%;-0.40%;-0.40%;-0.40%;-0.40%
2023-02-09;9766;APV;-0.43%;-0.43%;-0.43%;-0.43%;-0.43%
2023-02-10;9766;APV;-0.54%;-0.54%;-0.54%;-0.54%;-0.54%
2023-02-11;9766;APV;-0.51%;-0.51%;-0.51%;-0.51%;-0.51%
2023-02-12;9766;APV;-0.49%;-0.49%;-0.49%;-0.49%;-0.49%
2023-02-13;9766;APV;-0.55%;-0.55%;-0.55%;-0.55%;-0.55%
2023-02-14;9766;APV;-0.54%;-0.54%;-0.54%;-0.54%;-0.54%
2023-02-15;9766;APV;-0.58%;-0.58%;-0.58%;-0.58%;-0.58%
2023-02-16;9766;APV;-0.56%;-0.56%;-0.56%;-0.56%;-0.56%
2023-02-17;9766;APV;-0.51%;-0.51%;-0.51%;-0.51%;-0.51%
2023-02-18;9766;APV;-0.48%;-0.48%;-0.48%;-0.48%;-0.48%
2023-02-19;9766;APV;-0.46%;-0.46%;-0.46%;-0.46%;-0.46%
2023-02-20;9766;APV;-0.41%;-0.41%;-0.41%;-0.41%;-0.41%
2023-02-21;9766;APV;-0.49%;-0.49%;-0.49%;-0.49%;-0.49%
2023-02-22;9766;APV;-0.48%;-0.48%;-0.48%;-0.48%;-0.48%
2023-02-23;9766;APV;-0.47%;-0.47%;-0.47%;-0.47%;-0.47%
2023-02-24;9766;APV;-0.42%;-0.42%;-0.42%;-0.42%;-0.42%
2023-02-25;9766;APV;-0.39%;-0.39%;-0.39%;-0.39%;-0.39%
2023-02-26;9766;APV;-0.36%;-0.36%;-0.36%;-0.36%;-0.36%
2023-02-27;9766;APV;-0.30%;-0.31%;-0.31%;-0.31%;-0.31%
2023-02-28;9766;APV;-0.28%;-0.27%;-0.27%;-0.27%;-0.27%
2023-03-01;9766;APV;0.01%;-0.28%;-0.28%;-0.28%;-0.28%
2023-03-02;9766;APV;-0.14%;-0.29%;-0.29%;-0.29%;-0.29%
2023-03-03;9766;APV;-0.04%;-0.27%;-0.27%;-0.27%;-0.27%
2023-03-04;9766;APV;-0.03%;-0.24%;-0.24%;-0.24%;-0.24%
2023-03-05;9766;APV;-0.02%;-0.22%;-0.22%;-0.22%;-0.22%
2023-03-06;9766;APV;0.21%;-0.21%;-0.21%;-0.21%;-0.21%
2023-03-07;9766;APV;0.23%;-0.16%;-0.16%;-0.16%;-0.16%
2023-03-08;9766;APV;0.21%;-0.19%;-0.19%;-0.19%;-0.19%
2023-03-09;9766;APV;0.22%;-0.21%;-0.21%;-0.21%;-0.21%
2023-03-10;9766;APV;0.40%;-0.15%;-0.15%;-0.15%;-0.15%
2023-03-11;9766;APV;0.39%;-0.13%;-0.13%;-0.13%;-0.13%
2023-03-12;9766;APV;0.38%;-0.11%;-0.11%;-0.11%;-0.11%
2023-03-13;9766;APV;0.60%;0.06%;0.06%;0.06%;0.06%
2023-03-14;9766;APV;0.59%;0.05%;0.05%;0.05%;0.05%
2023-03-15;9766;APV;0.71%;0.13%;0.13%;0.13%;0.13%
2023-03-16;9766;APV;0.70%;0.14%;0.14%;0.14%;0.14%
2023-03-17;9766;APV;0.70%;0.19%;0.19%;0.19%;0.19%
2023-03-18;9766;APV;0.69%;0.21%;0.21%;0.21%;0.21%
2023-03-19;9766;APV;0.68%;0.22%;0.22%;0.22%;0.22%
2023-03-20;9766;APV;0.69%;0.28%;0.28%;0.28%;0.28%
2023-03-21;9766;APV;0.77%;0.28%;0.28%;0.28%;0.28%
2023-03-22;9766;APV;0.75%;0.27%;0.27%;0.27%;0.27%
2023-03-23;9766;APV;0.82%;0.35%;0.35%;0.35%;0.35%
2023-03-24;9766;APV;0.86%;0.43%;0.43%;0.43%;0.43%
2023-03-25;9766;APV;0.85%;0.45%;0.45%;0.45%;0.45%
2023-03-26;9766;APV;0.83%;0.47%;0.47%;0.47%;0.47%
2023-03-27;9766;APV;0.72%;0.41%;0.41%;0.41%;0.41%
2023-03-28;9766;APV;0.76%;0.49%;0.49%;0.49%;0.49%
2023-03-29;9766;APV;0.76%;0.49%;0.49%;0.49%;0.49%
2023-03-30;9766;APV;0.84%;0.56%;0.56%;0.56%;0.56%
2023-03-31;9766;APV;0.86%;0.59%;0.59%;0.59%;0.59%
2023-04-01;9766;APV;0.89%;0.61%;0.61%;0.61%;0.61%
2023-04-02;9766;APV;0.92%;0.62%;0.62%;0.62%;0.62%
2023-04-03;9766;APV;0.98%;0.71%;0.71%;0.71%;0.71%
2023-04-04;9766;APV;0.93%;0.68%;0.68%;0.68%;0.68%
2023-04-05;9766;APV;0.85%;0.64%;0.64%;0.64%;0.64%
2023-04-06;9766;APV;0.94%;0.73%;0.73%;0.73%;0.73%
2023-04-07;9766;APV;0.91%;0.75%;0.75%;0.75%;0.75%
2023-04-08;9766;APV;0.95%;0.76%;0.76%;0.76%;0.76%
2023-04-09;9766;APV;0.99%;0.78%;0.78%;0.78%;0.78%
2023-04-10;9766;APV;0.89%;0.74%;0.74%;0.74%;0.74%
2023-04-11;9766;APV;0.83%;0.70%;0.70%;0.70%;0.70%
2023-04-12;9766;APV;0.79%;0.68%;0.68%;0.68%;0.68%
2023-04-13;9766;APV;0.65%;0.70%;0.70%;0.70%;0.70%
2023-04-14;9766;APV;0.66%;0.71%;0.71%;0.71%;0.71%
2023-04-15;9766;APV;0.61%;0.74%;0.74%;0.74%;0.74%
2023-04-16;9766;APV;0.62%;0.76%;0.76%;0.76%;0.76%
2023-04-17;9766;APV;0.45%;0.65%;0.65%;0.65%;0.65%
2023-04-18;9766;APV;0.40%;0.61%;0.61%;0.61%;0.61%
2023-04-19;9766;APV;0.29%;0.52%;0.52%;0.52%;0.52%
2023-04-20;9766;APV;0.25%;0.53%;0.53%;0.53%;0.53%
2023-04-21;9766;APV;0.23%;0.51%;0.51%;0.51%;0.51%
2023-04-22;9766;APV;0.26%;0.54%;0.54%;0.54%;0.54%
2023-04-23;9766;APV;0.22%;0.57%;0.57%;0.57%;0.57%
2023-04-24;9766;APV;0.11%;0.54%;0.54%;0.54%;0.54%
2023-04-25;9766;APV;0.19%;0.64%;0.64%;0.64%;0.64%
2023-04-26;9766;APV;0.16%;0.63%;0.63%;0.63%;0.63%
2023-04-27;9766;APV;0.21%;0.63%;0.62%;0.62%;0.62%
2023-04-28;9766;APV;0.18%;0.66%;0.67%;0.67%;0.67%
2023-04-29;9766;APV;0.21%;0.68%;0.70%;0.70%;0.70%
2023-04-30;9766;APV;0.16%;0.82%;0.73%;0.73%;0.73%
2023-05-01;9766;APV;0.15%;1.05%;0.76%;0.76%;0.76%
2023-05-02;9766;APV;0.15%;0.93%;0.77%;0.77%;0.77%
2023-05-03;9766;APV;0.15%;1.10%;0.86%;0.86%;0.86%
2023-05-04;9766;APV;0.18%;1.08%;0.86%;0.86%;0.86%
2023-05-05;9766;APV;0.20%;1.04%;0.84%;0.84%;0.84%
2023-05-06;9766;APV;0.14%;1.29%;0.87%;0.87%;0.87%
2023-05-07;9766;APV;0.15%;1.29%;0.90%;0.90%;0.90%
2023-05-08;9766;APV;0.12%;1.29%;0.89%;0.89%;0.89%
2023-05-09;9766;APV;0.03%;1.25%;0.81%;0.81%;0.81%
2023-05-10;9766;APV;0.13%;1.42%;0.87%;0.87%;0.87%
2023-05-11;9766;APV;0.19%;1.41%;0.89%;0.89%;0.89%
2023-05-12;9766;APV;0.20%;1.37%;0.88%;0.88%;0.88%
2023-05-13;9766;APV;0.20%;1.45%;0.90%;0.90%;0.90%
2023-05-14;9766;APV;0.21%;1.47%;0.92%;0.92%;0.92%
2023-05-15;9766;APV;0.09%;1.41%;0.83%;0.83%;0.83%
2023-05-16;9766;APV;0.09%;1.42%;0.85%;0.85%;0.85%
2023-05-17;9766;APV;0.26%;1.43%;0.91%;0.91%;0.91%
2023-05-18;9766;APV;0.25%;1.35%;0.86%;0.86%;0.86%
2023-05-19;9766;APV;0.32%;1.30%;0.83%;0.83%;0.83%
2023-05-20;9766;APV;0.33%;1.27%;0.86%;0.86%;0.86%
2023-05-21;9766;APV;0.37%;1.37%;0.88%;0.88%;0.88%
2023-05-22;9766;APV;0.35%;1.37%;0.89%;0.89%;0.89%
2023-05-23;9766;APV;0.25%;1.29%;0.82%;0.82%;0.82%
2023-05-24;9766;APV;0.40%;1.37%;0.95%;0.95%;0.95%
2023-05-25;9766;APV;0.25%;1.28%;0.89%;0.89%;0.89%
2023-05-26;9766;APV;0.23%;1.22%;0.86%;0.86%;0.86%
2023-05-27;9766;APV;0.25%;1.19%;0.88%;0.88%;0.88%
2023-05-28;9766;APV;0.23%;1.18%;0.90%;0.90%;0.90%
2023-05-29;9766;APV;0.27%;1.24%;0.97%;0.97%;0.97%
2023-05-30;9766;APV;0.27%;1.28%;1.00%;1.00%;1.00%
2023-05-31;9766;APV;0.37%;1.38%;1.10%;1.10%;1.10%
2023-06-01;9766;APV;0.43%;1.48%;1.19%;1.19%;1.19%
2023-06-02;9766;APV;0.47%;1.54%;1.24%;1.24%;1.24%
2023-06-03;9766;APV;0.40%;1.54%;1.27%;1.27%;1.27%
2023-06-04;9766;APV;0.42%;1.54%;1.29%;1.29%;1.29%
2023-06-05;9766;APV;0.54%;1.60%;1.38%;1.38%;1.38%
2023-06-06;9766;APV;0.51%;1.59%;1.38%;1.38%;1.38%
2023-06-07;9766;APV;0.55%;1.62%;1.46%;1.46%;1.46%
2023-06-08;9766;APV;0.63%;1.71%;1.52%;1.52%;1.52%
2023-06-09;9766;APV;0.84%;1.87%;1.66%;1.66%;1.66%
2023-06-10;9766;APV;0.80%;1.83%;1.68%;1.68%;1.68%
2023-06-11;9766;APV;0.80%;1.83%;1.70%;1.70%;1.70%
2023-06-12;9766;APV;0.86%;1.85%;1.74%;1.74%;1.74%
2023-06-13;9766;APV;0.91%;1.77%;1.82%;1.82%;1.82%
2023-06-14;9766;APV;0.94%;1.82%;1.87%;1.87%;1.87%
2023-06-15;9766;APV;1.15%;1.87%;2.00%;2.00%;2.00%
2023-06-16;9766;APV;1.21%;1.93%;2.07%;2.07%;2.07%
2023-06-17;9766;APV;1.17%;1.90%;2.09%;2.09%;2.09%
2023-06-18;9766;APV;1.24%;1.90%;2.11%;2.11%;2.11%
2023-06-19;9766;APV;1.33%;1.95%;2.18%;2.18%;2.18%
2023-06-20;9766;APV;1.49%;2.08%;2.36%;2.36%;2.36%
2023-06-21;9766;APV;1.49%;2.10%;2.38%;2.38%;2.38%
2023-06-22;9766;APV;1.51%;2.14%;2.42%;2.42%;2.42%
2023-06-23;9766;APV;1.59%;2.07%;2.42%;2.42%;2.42%
2023-06-24;9766;APV;1.48%;2.00%;2.44%;2.44%;2.44%
2023-06-25;9766;APV;1.56%;2.00%;2.46%;2.46%;2.46%
2023-06-26;9766;APV;1.62%;2.01%;2.48%;2.48%;2.48%
2023-06-27;9766;APV;1.66%;2.13%;2.55%;2.55%;2.55%
2023-06-28;9766;APV;1.63%;2.04%;2.54%;2.54%;2.54%
2023-06-29;9766;APV;1.54%;2.02%;2.52%;2.52%;2.52%
2023-06-30;9766;APV;1.55%;1.99%;2.57%;2.57%;2.57%
2023-07-01;9766;APV;1.38%;1.97%;2.59%;2.59%;2.59%
2023-07-02;9766;APV;1.35%;1.97%;2.61%;2.61%;2.61%
2023-07-03;9766;APV;1.41%;1.98%;2.70%;2.70%;2.70%
2023-07-04;9766;APV;1.38%;1.99%;2.69%;2.69%;2.69%
2023-07-05;9766;APV;1.25%;2.01%;2.65%;2.65%;2.65%
2023-07-06;9766;APV;1.17%;1.82%;2.56%;2.56%;2.56%
2023-07-07;9766;APV;1.12%;1.83%;2.59%;2.59%;2.59%
2023-07-08;9766;APV;1.07%;1.83%;2.61%;2.61%;2.61%
2023-07-09;9766;APV;0.95%;1.83%;2.63%;2.63%;2.63%
2023-07-10;9766;APV;0.94%;1.87%;2.63%;2.63%;2.63%
2023-07-11;9766;APV;0.95%;1.95%;2.67%;2.67%;2.67%
2023-07-12;9766;APV;0.89%;1.96%;2.65%;2.65%;2.65%
2023-07-13;9766;APV;0.95%;2.07%;2.79%;2.79%;2.79%
2023-07-14;9766;APV;0.89%;2.06%;2.78%;2.78%;2.78%
2023-07-15;9766;APV;0.79%;2.04%;2.80%;2.80%;2.80%
2023-07-16;9766;APV;0.73%;2.04%;2.82%;2.82%;2.82%
2023-07-17;9766;APV;0.78%;2.23%;2.89%;2.89%;2.89%
2023-07-18;9766;APV;0.79%;2.30%;2.92%;2.92%;2.92%
2023-07-19;9766;APV;0.74%;2.40%;2.93%;2.93%;2.93%
2023-07-20;9766;APV;0.56%;2.40%;2.94%;2.94%;2.94%
2023-07-21;9766;APV;0.52%;2.40%;2.92%;2.92%;2.92%
2023-07-22;9766;APV;0.50%;2.39%;2.94%;2.94%;2.94%
2023-07-23;9766;APV;0.52%;2.37%;2.95%;2.95%;2.95%
2023-07-24;9766;APV;0.50%;2.40%;2.95%;2.95%;2.95%
2023-07-25;9766;APV;0.54%;2.36%;3.02%;3.02%;3.02%
2023-07-26;9766;APV;0.54%;2.39%;3.03%;3.03%;3.03%
2023-07-27;9766;APV;0.48%;2.40%;3.05%;3.04%;3.04%
2023-07-28;9766;APV;0.61%;2.49%;3.17%;3.17%;3.17%
2023-07-29;9766;APV;0.66%;2.48%;3.17%;3.19%;3.19%
2023-07-30;9766;APV;0.63%;2.46%;3.30%;3.21%;3.21%
2023-07-31;9766;APV;0.91%;2.75%;3.82%;3.50%;3.50%
2023-01-31;9768;APV;-0.23%;-0.23%;-0.23%;-0.23%;-0.23%
2023-02-01;9768;APV;-0.30%;-0.30%;-0.30%;-0.30%;-0.30%
2023-02-02;9768;APV;-0.25%;-0.25%;-0.25%;-0.25%;-0.25%
2023-02-03;9768;APV;-0.41%;-0.41%;-0.41%;-0.41%;-0.41%
2023-02-04;9768;APV;-0.39%;-0.39%;-0.39%;-0.39%;-0.39%
2023-02-05;9768;APV;-0.38%;-0.38%;-0.38%;-0.38%;-0.38%
2023-02-06;9768;APV;-0.47%;-0.47%;-0.47%;-0.47%;-0.47%
2023-02-07;9768;APV;-0.47%;-0.47%;-0.47%;-0.47%;-0.47%
2023-02-08;9768;APV;-0.48%;-0.48%;-0.48%;-0.48%;-0.48%
2023-02-09;9768;APV;-0.54%;-0.54%;-0.54%;-0.54%;-0.54%
2023-02-10;9768;APV;-0.61%;-0.61%;-0.61%;-0.61%;-0.61%
2023-02-11;9768;APV;-0.59%;-0.59%;-0.59%;-0.59%;-0.59%
2023-02-12;9768;APV;-0.57%;-0.57%;-0.57%;-0.57%;-0.57%
2023-02-13;9768;APV;-0.65%;-0.65%;-0.65%;-0.65%;-0.65%
2023-02-14;9768;APV;-0.71%;-0.71%;-0.71%;-0.71%;-0.71%
2023-02-15;9768;APV;-0.72%;-0.72%;-0.72%;-0.72%;-0.72%
2023-02-16;9768;APV;-0.74%;-0.74%;-0.74%;-0.74%;-0.74%
2023-02-17;9768;APV;-0.75%;-0.75%;-0.75%;-0.75%;-0.75%
2023-02-18;9768;APV;-0.73%;-0.73%;-0.73%;-0.73%;-0.73%
2023-02-19;9768;APV;-0.71%;-0.71%;-0.71%;-0.71%;-0.71%
2023-02-20;9768;APV;-0.71%;-0.71%;-0.71%;-0.71%;-0.71%
2023-02-21;9768;APV;-0.91%;-0.91%;-0.91%;-0.91%;-0.91%
2023-02-22;9768;APV;-0.92%;-0.92%;-0.92%;-0.92%;-0.92%
2023-02-23;9768;APV;-0.88%;-0.88%;-0.88%;-0.88%;-0.88%
2023-02-24;9768;APV;-0.70%;-0.70%;-0.70%;-0.70%;-0.70%
2023-02-25;9768;APV;-0.68%;-0.68%;-0.68%;-0.68%;-0.68%
2023-02-26;9768;APV;-0.66%;-0.66%;-0.66%;-0.66%;-0.66%
2023-02-27;9768;APV;-0.46%;-0.46%;-0.46%;-0.46%;-0.46%
2023-02-28;9768;APV;-0.45%;-0.43%;-0.43%;-0.43%;-0.43%
2023-03-01;9768;APV;-0.31%;-0.61%;-0.61%;-0.61%;-0.61%
2023-03-02;9768;APV;-0.39%;-0.64%;-0.64%;-0.64%;-0.64%
2023-03-03;9768;APV;-0.18%;-0.59%;-0.59%;-0.59%;-0.59%
2023-03-04;9768;APV;-0.17%;-0.57%;-0.57%;-0.57%;-0.57%
2023-03-05;9768;APV;-0.16%;-0.54%;-0.54%;-0.54%;-0.54%
2023-03-06;9768;APV;-0.14%;-0.62%;-0.62%;-0.62%;-0.62%
2023-03-07;9768;APV;-0.20%;-0.66%;-0.66%;-0.66%;-0.66%
2023-03-08;9768;APV;-0.16%;-0.64%;-0.64%;-0.64%;-0.64%
2023-03-09;9768;APV;-0.20%;-0.74%;-0.74%;-0.74%;-0.74%
2023-03-10;9768;APV;-0.15%;-0.76%;-0.76%;-0.76%;-0.76%
2023-03-11;9768;APV;-0.15%;-0.74%;-0.74%;-0.74%;-0.74%
2023-03-12;9768;APV;-0.16%;-0.73%;-0.73%;-0.73%;-0.73%
2023-03-13;9768;APV;0.20%;-0.45%;-0.45%;-0.45%;-0.45%
2023-03-14;9768;APV;0.26%;-0.45%;-0.45%;-0.45%;-0.45%
2023-03-15;9768;APV;0.46%;-0.26%;-0.26%;-0.26%;-0.26%
2023-03-16;9768;APV;0.60%;-0.14%;-0.14%;-0.14%;-0.14%
2023-03-17;9768;APV;0.68%;-0.08%;-0.08%;-0.08%;-0.08%
2023-03-18;9768;APV;0.67%;-0.07%;-0.07%;-0.07%;-0.07%
2023-03-19;9768;APV;0.66%;-0.05%;-0.05%;-0.05%;-0.05%
2023-03-20;9768;APV;0.75%;0.04%;0.04%;0.04%;0.04%
2023-03-21;9768;APV;1.04%;0.12%;0.12%;0.12%;0.12%
2023-03-22;9768;APV;1.00%;0.07%;0.07%;0.07%;0.07%
2023-03-23;9768;APV;1.04%;0.16%;0.16%;0.16%;0.16%
2023-03-24;9768;APV;1.00%;0.29%;0.29%;0.29%;0.29%
2023-03-25;9768;APV;0.99%;0.30%;0.30%;0.30%;0.30%
2023-03-26;9768;APV;0.98%;0.31%;0.31%;0.31%;0.31%
2023-03-27;9768;APV;0.65%;0.19%;0.19%;0.19%;0.19%
2023-03-28;9768;APV;0.63%;0.20%;0.20%;0.20%;0.20%
2023-03-29;9768;APV;0.64%;0.20%;0.20%;0.20%;0.20%
2023-03-30;9768;APV;0.75%;0.32%;0.32%;0.32%;0.32%
2023-03-31;9768;APV;0.86%;0.42%;0.42%;0.42%;0.42%
2023-04-01;9768;APV;1.06%;0.44%;0.44%;0.44%;0.44%
2023-04-02;9768;APV;1.10%;0.45%;0.45%;0.45%;0.45%
2023-04-03;9768;APV;1.29%;0.69%;0.69%;0.69%;0.69%
2023-04-04;9768;APV;1.25%;0.68%;0.68%;0.68%;0.68%
2023-04-05;9768;APV;1.12%;0.57%;0.57%;0.57%;0.57%
2023-04-06;9768;APV;1.37%;0.75%;0.75%;0.75%;0.75%
2023-04-07;9768;APV;1.44%;0.76%;0.76%;0.76%;0.76%
2023-04-08;9768;APV;1.43%;0.78%;0.78%;0.78%;0.78%
2023-04-09;9768;APV;1.54%;0.79%;0.79%;0.79%;0.79%
2023-04-10;9768;APV;1.52%;0.75%;0.75%;0.75%;0.75%
2023-04-11;9768;APV;1.36%;0.61%;0.61%;0.61%;0.61%
2023-04-12;9768;APV;1.24%;0.50%;0.50%;0.50%;0.50%
2023-04-13;9768;APV;1.00%;0.54%;0.54%;0.54%;0.54%
2023-04-14;9768;APV;1.02%;0.56%;0.56%;0.56%;0.56%
2023-04-15;9768;APV;0.85%;0.58%;0.58%;0.58%;0.58%
2023-04-16;9768;APV;0.75%;0.61%;0.61%;0.61%;0.61%
2023-04-17;9768;APV;0.65%;0.58%;0.58%;0.58%;0.58%
2023-04-18;9768;APV;0.58%;0.51%;0.51%;0.51%;0.51%
2023-04-19;9768;APV;0.40%;0.35%;0.35%;0.35%;0.35%
2023-04-20;9768;APV;0.26%;0.29%;0.29%;0.29%;0.29%
2023-04-21;9768;APV;0.08%;0.20%;0.20%;0.20%;0.20%
2023-04-22;9768;APV;0.15%;0.22%;0.22%;0.22%;0.22%
2023-04-23;9768;APV;0.09%;0.25%;0.25%;0.25%;0.25%
2023-04-24;9768;APV;0.11%;0.39%;0.39%;0.39%;0.39%
2023-04-25;9768;APV;0.20%;0.50%;0.50%;0.50%;0.50%
2023-04-26;9768;APV;0.09%;0.41%;0.41%;0.41%;0.41%
2023-04-27;9768;APV;0.23%;0.41%;0.41%;0.41%;0.41%
2023-04-28;9768;APV;0.35%;0.53%;0.55%;0.55%;0.55%
2023-04-29;9768;APV;0.37%;0.55%;0.58%;0.58%;0.58%
2023-04-30;9768;APV;0.29%;0.61%;0.60%;0.60%;0.60%
2023-05-01;9768;APV;0.19%;0.94%;0.63%;0.63%;0.63%
2023-05-02;9768;APV;0.20%;0.91%;0.66%;0.66%;0.66%
2023-05-03;9768;APV;0.05%;1.16%;0.74%;0.74%;0.74%
2023-05-04;9768;APV;0.01%;1.08%;0.68%;0.68%;0.68%
2023-05-05;9768;APV;0.08%;1.03%;0.65%;0.65%;0.65%
2023-05-06;9768;APV;-0.07%;1.16%;0.68%;0.68%;0.68%
2023-05-07;9768;APV;-0.06%;1.17%;0.70%;0.70%;0.70%
2023-05-08;9768;APV;-0.12%;1.14%;0.65%;0.65%;0.65%
2023-05-09;9768;APV;-0.30%;1.03%;0.49%;0.49%;0.49%
2023-05-10;9768;APV;-0.20%;1.17%;0.55%;0.55%;0.55%
2023-05-11;9768;APV;0.05%;1.25%;0.66%;0.66%;0.66%
2023-05-12;9768;APV;0.01%;1.09%;0.51%;0.51%;0.51%
2023-05-13;9768;APV;-0.01%;1.19%;0.53%;0.53%;0.53%
2023-05-14;9768;APV;-0.01%;1.27%;0.55%;0.55%;0.55%
2023-05-15;9768;APV;-0.20%;1.11%;0.38%;0.38%;0.38%
2023-05-16;9768;APV;-0.15%;1.20%;0.46%;0.46%;0.46%
2023-05-17;9768;APV;0.00%;1.34%;0.57%;0.57%;0.57%
2023-05-18;9768;APV;-0.03%;1.23%;0.49%;0.49%;0.49%
2023-05-19;9768;APV;0.14%;1.21%;0.49%;0.49%;0.49%
2023-05-20;9768;APV;0.21%;1.22%;0.51%;0.51%;0.51%
2023-05-21;9768;APV;0.33%;1.45%;0.53%;0.53%;0.53%
2023-05-22;9768;APV;0.17%;1.33%;0.39%;0.39%;0.39%
2023-05-23;9768;APV;0.13%;1.27%;0.38%;0.38%;0.38%
2023-05-24;9768;APV;0.13%;1.24%;0.52%;0.52%;0.52%
2023-05-25;9768;APV;-0.11%;1.07%;0.38%;0.38%;0.38%
2023-05-26;9768;APV;0.01%;1.08%;0.41%;0.41%;0.41%
2023-05-27;9768;APV;0.02%;0.89%;0.43%;0.43%;0.43%
2023-05-28;9768;APV;-0.10%;0.89%;0.45%;0.45%;0.45%
2023-05-29;9768;APV;-0.06%;0.96%;0.52%;0.52%;0.52%
2023-05-30;9768;APV;-0.04%;1.00%;0.56%;0.56%;0.56%
2023-05-31;9768;APV;0.13%;1.18%;0.74%;0.74%;0.74%
2023-06-01;9768;APV;0.23%;1.48%;0.86%;0.86%;0.86%
2023-06-02;9768;APV;0.26%;1.57%;0.91%;0.91%;0.91%
2023-06-03;9768;APV;0.19%;1.53%;0.93%;0.93%;0.93%
2023-06-04;9768;APV;0.27%;1.53%;0.95%;0.95%;0.95%
2023-06-05;9768;APV;0.44%;1.65%;1.09%;1.09%;1.09%
2023-06-06;9768;APV;0.45%;1.76%;1.13%;1.13%;1.13%
2023-06-07;9768;APV;0.40%;1.79%;1.11%;1.11%;1.11%
2023-06-08;9768;APV;0.43%;1.74%;1.08%;1.08%;1.08%
2023-06-09;9768;APV;0.77%;2.01%;1.26%;1.26%;1.26%
2023-06-10;9768;APV;0.72%;2.05%;1.28%;1.28%;1.28%
2023-06-11;9768;APV;0.63%;2.05%;1.29%;1.29%;1.29%
2023-06-12;9768;APV;0.97%;2.23%;1.49%;1.49%;1.49%
2023-06-13;9768;APV;1.03%;2.03%;1.57%;1.57%;1.57%
2023-06-14;9768;APV;1.06%;2.08%;1.62%;1.62%;1.62%
2023-06-15;9768;APV;1.41%;2.07%;1.80%;1.80%;1.80%
2023-06-16;9768;APV;1.40%;2.01%;1.87%;1.87%;1.87%
2023-06-17;9768;APV;1.30%;1.96%;1.88%;1.88%;1.88%
2023-06-18;9768;APV;1.40%;1.96%;1.90%;1.90%;1.90%
2023-06-19;9768;APV;1.46%;2.01%;1.96%;1.96%;1.96%
2023-06-20;9768;APV;1.72%;2.20%;2.24%;2.24%;2.24%
2023-06-21;9768;APV;1.72%;2.13%;2.25%;2.25%;2.25%
2023-06-22;9768;APV;1.83%;2.15%;2.23%;2.23%;2.23%
2023-06-23;9768;APV;1.78%;2.01%;2.17%;2.17%;2.17%
2023-06-24;9768;APV;1.65%;1.89%;2.19%;2.19%;2.19%
2023-06-25;9768;APV;1.81%;1.90%;2.20%;2.20%;2.20%
2023-06-26;9768;APV;1.79%;1.90%;2.22%;2.22%;2.22%
2023-06-27;9768;APV;1.77%;2.02%;2.21%;2.21%;2.21%
2023-06-28;9768;APV;1.74%;2.00%;2.20%;2.20%;2.20%
2023-06-29;9768;APV;1.65%;1.97%;2.18%;2.18%;2.18%
2023-06-30;9768;APV;1.66%;1.91%;2.23%;2.23%;2.23%
2023-07-01;9768;APV;1.38%;1.80%;2.25%;2.25%;2.25%
2023-07-02;9768;APV;1.34%;1.80%;2.26%;2.26%;2.26%
2023-07-03;9768;APV;1.44%;1.68%;2.39%;2.39%;2.39%
2023-07-04;9768;APV;1.38%;1.66%;2.35%;2.35%;2.35%
2023-07-05;9768;APV;1.18%;1.70%;2.29%;2.29%;2.29%
2023-07-06;9768;APV;0.95%;1.33%;2.09%;2.09%;2.09%
2023-07-07;9768;APV;1.03%;1.37%;2.15%;2.15%;2.15%
2023-07-08;9768;APV;1.07%;1.37%;2.16%;2.16%;2.16%
2023-07-09;9768;APV;0.90%;1.37%;2.18%;2.18%;2.18%
2023-07-10;9768;APV;0.94%;1.47%;2.23%;2.23%;2.23%
2023-07-11;9768;APV;1.01%;1.70%;2.32%;2.32%;2.32%
2023-07-12;9768;APV;0.82%;1.81%;2.32%;2.32%;2.32%
2023-07-13;9768;APV;0.92%;1.95%;2.51%;2.51%;2.51%
2023-07-14;9768;APV;0.92%;1.98%;2.55%;2.55%;2.55%
2023-07-15;9768;APV;0.75%;1.97%;2.57%;2.57%;2.57%
2023-07-16;9768;APV;0.70%;1.96%;2.58%;2.58%;2.58%
2023-07-17;9768;APV;0.85%;2.16%;2.75%;2.75%;2.75%
2023-07-18;9768;APV;0.93%;2.31%;2.84%;2.84%;2.84%
2023-07-19;9768;APV;0.84%;2.46%;2.82%;2.82%;2.82%
2023-07-20;9768;APV;0.55%;2.49%;2.80%;2.80%;2.80%
2023-07-21;9768;APV;0.50%;2.57%;2.77%;2.77%;2.77%
2023-07-22;9768;APV;0.54%;2.55%;2.78%;2.78%;2.78%
2023-07-23;9768;APV;0.61%;2.54%;2.79%;2.79%;2.79%
2023-07-24;9768;APV;0.61%;2.41%;2.81%;2.81%;2.81%
2023-07-25;9768;APV;0.70%;2.40%;2.91%;2.91%;2.91%
2023-07-26;9768;APV;0.65%;2.47%;2.88%;2.88%;2.88%
2023-07-27;9768;APV;0.58%;2.39%;2.80%;2.81%;2.81%
